00:50 Actu « On ne peut pas continuer à bloquer le pays » : Elisabeth Borne réquisitionne le personnel « indispensable aux dépôts » d’Esso-ExxonMobil La première ministre a annoncé devant les députés « la réquisition des personnels indispensables au fonctionnement des dépôts ». Les syndicats FO et CGT avaient reconduit, mardi, la grève dans les deux raffineries du groupe. Publié le 11 octobre 2022 à 17h07 Mis à jour le 11 octobre 2022 à 17h11 Service vidéo du Monde 00:50,;;;
01:48 Actu En Iran, les manifestants crient leur colère mais se protègent des représailles du régime Les images des manifestations, des sit-in, et autres moments où les jeunes Iraniennes enlèvent leur voile pour protester contre le régime en place affluent sur les réseaux sociaux depuis le 16 septembre. Une particularité est toutefois notable : la majorité de ces images sont floutées. Publié le 11 octobre 2022 à 15h40 Mis à jour le 11 octobre 2022 à 15h41 Service vidéo du Monde 01:48,;;;
Actu Quatre villes en Ukraine, dont Kiev et Lviv, bombardées par l’armée russe Deux jours après l’attaque du pont de Crimée, près de Kertch, Moscou a bombardé de plusieurs villes en Ukraine, dont la capitale, Kiev, qui n’avait plus été attaquée depuis le mois de juin. Publié le 10 octobre 2022 à 18h03 Mis à jour le 10 octobre 2022 à 18h41 Le Monde avec Reuters 00:00,;;;
Actu Les images de l’importante explosion du pont de Crimée A Kertch, dans la péninsule de Crimée, une vive explosion a partiellement détruit un pont, samedi 8 octobre. Ce pont est un symbole de l’annexion par Moscou de la péninsule, en 2014. Publié le 10 octobre 2022 à 11h37 Mis à jour le 10 octobre 2022 à 11h38 Service vidéo du Monde 00:00,;;;
02:25 Actu Emotion et surprise : lorsque le Centre pour les libertés civiles ukrainien devient lauréat du prix Nobel de la paix Oleksandra Romantsova, directrice exécutive du Centre pour les libertés civiles ukrainien n’a pas pu contenir son émotion, vendredi 7 octobre, lorsqu’elle a décroché son téléphone. Au bout du fil, Olav Njoelstad, directeur de l’Institut Nobel lui a appris que son ONG était lauréate du prix Nobel de la paix 2022. Publié le 07 octobre 2022 à 18h01 Mis à jour le 07 octobre 2022 à 18h01 Service vidéo du Monde 02:25,;;;
"04:16 Actu Le prix Nobel de la paix 2022 décerné à des opposants du régime russe de Vladimir Poutine Le comité Nobel norvégien a récompensé un opposant biélorusse, Ales Bialiatski, et deux organisations de défense des droits humains. La première, russe, est Memorial ; la seconde, ukrainienne, est le Centre des libertés civiles. Publié le 07 octobre 2022 à 15h56 Mis à jour le 07 octobre 2022 à 20h47 Service vidéo du Monde 04:16,";;;
02:43 Actu Chauffage, eau et vitesse de conduite : les mesures de sobriété pour les fonctionnaires présentées Le ministre de la transformation et de la fonction publiques, Stanislas Guerini, a présenté, jeudi, plusieurs mesures d’économies d’énergie qui s’appliqueront aux fonctionnaires dans le cadre du plan gouvernemental de sobriété énergétique. Publié le 06 octobre 2022 à 19h11 Mis à jour le 06 octobre 2022 à 19h11 Service vidéo du Monde 02:43,;;;
03:03 Actu Sobriété énergétique : le plan gouvernemental est « à la hauteur de l’enjeu », assure Elisabeth Borne La première ministre a affirmé, jeudi 6 octobre, que « pouvoir d’achat et transition écologique devaient pouvoir aller de pair », lors de la journée de présentation du plan de sobriété écologique mis en œuvre par le gouvernement pour faire face à la transition écologique et aux prix de l’énergie. Publié le 06 octobre 2022 à 18h57 Service vidéo du Monde 03:03,;;;
01:20 Actu Liz Truss chahutée par Greenpeace en plein discours La première ministre britannique, Liz Truss, défendait son projet devant les membres du Parti conservateur, mercredi 5 octobre, lorsque deux militantes écologistes l’ont interrompue. La cheffe du gouvernement a été interpellée sur ses projets en faveur de la fracturation hydraulique. Publié le 05 octobre 2022 à 18h35 Mis à jour le 05 octobre 2022 à 18h35 Service vidéo du Monde 01:20,;;;
01:13 Actu Au Parlement européen, une eurodéputée se coupe les cheveux en soutien aux Iraniennes A la tribune du Parlement européen, à Strasbourg, l’eurodéputée suédoise Abir Al-Sahlani a conclu son discours, mercredi 5 octobre, par un geste symbolique : en soutien aux femmes iraniennes, elle s’est coupé les cheveux en scandant le slogan « Femme, vie, liberté ». Publié le 05 octobre 2022 à 15h44 Mis à jour le 06 octobre 2022 à 14h26 Service vidéo du Monde 01:13,;;;
02:10 Actu Le Japon en état d’alerte après le survol d’un missile nucléaire nord-coréen L’alerte nucléaire nationale a résonné dans l’archipel japonais, mardi entre 7 h 22 et 7 h 49. Pyongyang a procédé, pour la première fois depuis 2017, à un lancement de missile nucléaire au-dessus du pays. Tokyo a fermement condamné une « action barbare ». Publié le 04 octobre 2022 à 15h13 Mis à jour le 04 octobre 2022 à 15h13 Service vidéo du Monde 02:10,;;;
04:10 Actu Au Burkina Faso, le président putschiste renversé donne les conditions de sa démission Le lieutenant-colonel Paul-Henri Sandaogo Damiba s’est réfugié au Togo après le coup d’Etat mené par le capitaine Ibrahim Traoré. Publié le 04 octobre 2022 à 13h50 Mis à jour le 04 octobre 2022 à 13h50 Le Monde 04:10,;;;
Actu Manifestations en Iran : les premières réactions de l’ayatollah Khamenei après trois semaines de silence Depuis la mort de Mahsa Amini, le 16 septembre 2022, aux mains de la police des mœurs, la contestation grandit en Iran. Après un long silence, le Guide suprême, l’ayatollah Ali Khamenei, a réagi pour la première fois à ce qu’il qualifie d’« émeutes ». Publié le 03 octobre 2022 à 17h09 Mis à jour le 05 octobre 2022 à 10h08 Service vidéo du Monde 00:00,;;;
03:20 Actu Burkina Faso : qui est Ibrahim Traoré, le chef d’Etat autoproclamé ? Le nouvel homme fort du pays était jusqu’à présent le chef de l’unité des forces spéciales antidjihadistes « Cobra » dans la région de Kaya (nord). Publié le 03 octobre 2022 à 16h41 Mis à jour le 03 octobre 2022 à 17h07 Le Monde 03:20,;;;
01:59 Actu Vladimir Poutine annexe quatre régions ukrainiennes, l’UE le condamne « sans équivoque » Charles Michel, le président du Conseil européen, a assuré, depuis Bruxelles, vendredi 30 septembre, que l’Union européenne « rejetait et condamnait sans équivoque » l’annexion par Moscou de quatre régions ukrainiennes occupées par les forces russes. Publié le 03 octobre 2022 à 16h19 Mis à jour le 03 octobre 2022 à 16h19 Service vidéo du Monde 01:59,;;;
